Property Type;Room Type;Accommodates;Bathrooms;Bedrooms;Beds;Bed Type;Price;Guests Included;Extra People;Minimum Nights;Number of Reviews;Review Scores Rating;Review Scores Cleanliness;Review Scores Checkin;Review Scores Communication;Review Scores Location;Review Scores Value;Cancellation Policy;City
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;41.0;1;7;6;83;91.0;9.0;10.0;10.0;10.0;9.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;65.0;2;15;3;12;83.0;9.0;9.0;9.0;9.0;8.0;moderate;Madrid
Condominium;Private room;1;1.0;1.0;1.0;Real Bed;12.0;1;0;5;1;;;;;;;moderate;Madrid
Apartment;Private room;2;2.0;1.0;1.0;Real Bed;100.0;1;0;1;0;;;;;;;flexible;Madrid
Apartment;Private room;1;2.0;1.0;1.0;Real Bed;47.0;1;0;1;0;;;;;;;flexible;Madrid
Apartment;Entire home/apt;5;1.0;3.0;3.0;Real Bed;60.0;1;0;2;12;95.0;10.0;10.0;10.0;8.0;10.0;moderate;Madrid
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;19.0;1;0;2;5;80.0;9.0;10.0;10.0;9.0;9.0;flexible;Madrid
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;20.0;1;0;2;29;99.0;10.0;10.0;10.0;9.0;10.0;moderate;Madrid
Chalet;Private room;2;1.0;1.0;2.0;Real Bed;60.0;1;0;2;8;97.0;10.0;10.0;10.0;10.0;10.0;flexible;Madrid
Apartment;Entire home/apt;6;1.0;0.0;3.0;Real Bed;127.0;1;0;1;1;;;;;;;flexible;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;30.0;1;10;1;1;100.0;10.0;10.0;10.0;10.0;6.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;2.0;3.0;Real Bed;55.0;2;20;2;104;89.0;9.0;10.0;10.0;9.0;9.0;moderate;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;65.0;1;0;3;3;100.0;10.0;9.0;10.0;10.0;10.0;moderate;Madrid
Apartment;Entire home/apt;5;1.0;2.0;4.0;Real Bed;49.0;1;0;1;4;87.0;9.0;9.0;9.0;9.0;10.0;flexible;Madrid
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;29.0;1;0;1;4;85.0;9.0;10.0;10.0;8.0;9.0;moderate;Madrid
Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;68.0;1;0;3;37;95.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
Apartment;Private room;3;1.0;1.0;1.0;Real Bed;21.0;1;10;1;0;;;;;;;strict;Madrid
Apartment;Private room;2;2.0;1.0;2.0;Real Bed;29.0;2;0;1;100;94.0;9.0;10.0;10.0;9.0;10.0;moderate;Madrid
Condominium;Entire home/apt;3;1.0;1.0;2.0;Real Bed;42.0;2;12;4;16;88.0;9.0;9.0;9.0;10.0;9.0;moderate;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;80.0;1;0;3;65;96.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
Apartment;Entire home/apt;2;1.0;0.0;2.0;Real Bed;75.0;1;0;3;10;93.0;10.0;9.0;10.0;10.0;9.0;strict;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;36.0;1;0;1;22;97.0;10.0;10.0;10.0;10.0;10.0;flexible;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;32.0;1;0;2;127;89.0;9.0;9.0;9.0;10.0;9.0;moderate;Madrid
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;19.0;1;18;1;8;93.0;9.0;9.0;10.0;10.0;9.0;strict;Madrid
Condominium;Private room;2;1.0;1.0;1.0;Real Bed;30.0;1;0;4;0;;;;;;;flexible;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;89.0;1;0;3;34;96.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
Apartment;Entire home/apt;4;1.0;2.0;2.0;Real Bed;90.0;1;0;3;71;95.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;25.0;1;0;1;6;90.0;10.0;9.0;9.0;9.0;10.0;flexible;Madrid
Apartment;Entire home/apt;5;1.5;1.0;3.0;Real Bed;89.0;1;0;1;86;91.0;9.0;9.0;9.0;10.0;9.0;moderate;Madrid
Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;75.0;1;0;90;9;90.0;9.0;10.0;10.0;10.0;9.0;strict;Madrid
Apartment;Entire home/apt;4;2.0;1.0;2.0;Real Bed;80.0;2;10;3;49;98.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Entire home/apt;6;2.0;2.0;4.0;Real Bed;71.0;4;10;6;10;100.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Private room;3;1.0;1.0;2.0;Real Bed;21.0;1;0;1;2;100.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
House;Private room;2;2.0;1.0;1.0;Real Bed;19.0;1;10;2;7;97.0;10.0;10.0;10.0;9.0;10.0;flexible;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;59.0;2;6;1;69;79.0;8.0;8.0;8.0;9.0;8.0;moderate;Madrid
Other;Private room;1;1.0;1.0;1.0;Real Bed;30.0;1;0;1;0;;;;;;;flexible;Madrid
House;Entire home/apt;4;1.0;1.0;1.0;Real Bed;59.0;3;10;2;36;93.0;9.0;10.0;10.0;10.0;9.0;moderate;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;42.0;1;0;2;23;81.0;8.0;9.0;9.0;10.0;9.0;strict;Madrid
Loft;Entire home/apt;16;3.0;10.0;16.0;Real Bed;750.0;1;0;1;1;;;;;;;flexible;Madrid
House;Entire home/apt;6;1.0;2.0;3.0;Real Bed;48.0;4;10;2;0;;;;;;;flexible;Madrid
Apartment;Entire home/apt;4;2.0;2.0;5.0;Real Bed;40.0;2;10;1;33;88.0;9.0;9.0;10.0;10.0;9.0;super_strict_60;Sóller
Apartment;Entire home/apt;5;2.0;2.0;3.0;Real Bed;109.0;4;0;4;19;89.0;9.0;9.0;10.0;10.0;9.0;strict;Madrid
Loft;Entire home/apt;7;1.0;2.0;4.0;Real Bed;92.0;2;10;1;64;90.0;9.0;9.0;9.0;9.0;9.0;flexible;Wien
Loft;Entire home/apt;2;1.0;0.0;1.0;Real Bed;50.0;1;0;1;33;89.0;9.0;9.0;10.0;10.0;9.0;flexible;Madrid
Apartment;Entire home/apt;4;2.0;2.0;2.0;Real Bed;135.0;3;0;1;37;99.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;27.0;1;0;1;12;98.0;9.0;10.0;10.0;9.0;10.0;flexible;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;84.0;1;0;2;4;90.0;9.0;10.0;10.0;10.0;9.0;strict;Madrid
Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;48.0;2;10;3;42;94.0;9.0;10.0;10.0;9.0;9.0;moderate;Madrid
Apartment;Private room;1;2.0;1.0;1.0;Real Bed;35.0;1;0;1;0;;;;;;;flexible;Madrid
Apartment;Entire home/apt;4;1.0;1.0;3.0;Real Bed;72.0;1;10;3;42;94.0;10.0;10.0;10.0;9.0;9.0;strict;Madrid
Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;49.0;1;0;1;104;94.0;9.0;10.0;10.0;9.0;10.0;moderate;Madrid
Apartment;Entire home/apt;4;2.0;2.0;3.0;Real Bed;160.0;1;0;3;21;97.0;10.0;10.0;9.0;10.0;10.0;strict;Madrid
House;Private room;3;1.0;2.0;2.0;Real Bed;40.0;1;0;1;0;;;;;;;flexible;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;50.0;1;0;1;0;;;;;;;flexible;Madrid
Apartment;Private room;8;3.0;4.0;7.0;Real Bed;27.0;1;27;4;0;;;;;;;flexible;Madrid
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;14.0;1;0;3;33;97.0;10.0;10.0;10.0;9.0;10.0;moderate;Madrid
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;13.0;1;0;5;10;92.0;10.0;9.0;10.0;8.0;9.0;moderate;Madrid
Apartment;Entire home/apt;4;1.0;0.0;4.0;Real Bed;80.0;1;0;3;13;73.0;9.0;9.0;9.0;9.0;8.0;moderate;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;50.0;2;10;2;5;96.0;10.0;10.0;10.0;10.0;10.0;flexible;Madrid
Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;33.0;2;16;1;31;80.0;8.0;8.0;8.0;7.0;8.0;moderate;Madrid
House;Entire home/apt;9;3.0;4.0;7.0;Real Bed;140.0;1;0;5;2;70.0;7.0;7.0;9.0;6.0;7.0;strict;Selva
Apartment;Entire home/apt;2;1.0;2.0;1.0;Real Bed;70.0;1;0;2;0;;;;;;;flexible;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;25.0;1;15;2;2;100.0;10.0;10.0;10.0;10.0;10.0;flexible;Madrid
Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;49.0;1;0;1;5;92.0;10.0;10.0;10.0;9.0;10.0;strict;Madrid
House;Private room;2;1.0;1.0;1.0;Real Bed;42.0;1;0;2;32;95.0;10.0;10.0;9.0;10.0;9.0;strict;Madrid
Other;Private room;1;1.0;1.0;1.0;Real Bed;35.0;1;0;1;0;;;;;;;moderate;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;30.0;1;22;1;51;94.0;9.0;10.0;10.0;10.0;9.0;strict;Madrid
Apartment;Entire home/apt;5;1.0;2.0;4.0;Real Bed;200.0;1;0;1;2;80.0;8.0;9.0;8.0;10.0;8.0;flexible;Madrid
Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;75.0;2;10;27;0;;;;;;;strict;Madrid
House;Entire home/apt;6;2.0;2.0;2.0;Real Bed;116.0;2;8;1;2;100.0;10.0;10.0;10.0;9.0;10.0;strict;Madrid
Apartment;Entire home/apt;8;2.0;4.0;6.0;Real Bed;160.0;2;10;2;11;84.0;10.0;8.0;8.0;10.0;9.0;strict;Madrid
Apartment;Private room;2;1.5;1.0;1.0;Real Bed;25.0;1;5;1;86;78.0;8.0;9.0;9.0;9.0;8.0;flexible;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;35.0;1;0;2;13;91.0;9.0;10.0;10.0;10.0;9.0;moderate;Madrid
Apartment;Entire home/apt;6;1.0;2.0;4.0;Real Bed;130.0;1;0;2;3;87.0;10.0;10.0;10.0;10.0;9.0;flexible;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;60.0;2;10;5;12;93.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;20.0;1;0;1;3;93.0;9.0;10.0;10.0;10.0;9.0;moderate;Madrid
Apartment;Entire home/apt;6;1.0;2.0;4.0;Real Bed;70.0;3;15;3;13;92.0;10.0;9.0;10.0;9.0;9.0;moderate;Madrid
Apartment;Entire home/apt;3;1.0;2.0;2.0;Real Bed;60.0;1;0;3;0;;;;;;;flexible;Madrid
Bed & Breakfast;Shared room;4;1.0;1.0;4.0;Real Bed;75.0;1;0;1;0;;;;;;;flexible;Madrid
Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;70.0;1;0;2;23;93.0;9.0;10.0;10.0;10.0;9.0;flexible;Madrid
Apartment;Entire home/apt;4;1.0;2.0;3.0;Real Bed;85.0;2;10;3;58;98.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;26.0;1;10;1;51;91.0;9.0;9.0;9.0;10.0;9.0;moderate;Madrid
Apartment;Private room;2;1.0;1.0;2.0;Real Bed;18.0;1;14;2;32;88.0;9.0;9.0;10.0;8.0;9.0;moderate;Madrid
Other;Private room;2;1.0;1.0;1.0;Real Bed;50.0;1;50;2;9;98.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
Loft;Entire home/apt;4;2.0;1.0;1.0;Real Bed;90.0;2;15;2;0;;;;;;;moderate;Madrid
Apartment;Entire home/apt;6;1.5;3.0;4.0;Real Bed;140.0;1;0;4;4;100.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;90.0;1;15;3;12;87.0;8.0;10.0;9.0;10.0;9.0;strict;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;14.0;1;6;2;0;;;;;;;strict;Madrid
Apartment;Entire home/apt;3;1.0;2.0;2.0;Real Bed;39.0;2;10;5;26;92.0;9.0;10.0;10.0;8.0;9.0;strict;Madrid
Apartment;Entire home/apt;3;1.0;0.0;2.0;Real Bed;47.0;2;10;3;34;88.0;9.0;9.0;10.0;10.0;9.0;moderate;Madrid
Apartment;Entire home/apt;8;2.0;2.0;8.0;Real Bed;110.0;4;19;1;7;80.0;9.0;9.0;10.0;10.0;10.0;moderate;Madrid
Apartment;Entire home/apt;6;1.0;2.0;4.0;Real Bed;120.0;4;20;2;40;99.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
Bed & Breakfast;Private room;1;1.0;1.0;1.0;Real Bed;30.0;1;0;7;4;100.0;10.0;10.0;10.0;10.0;10.0;flexible;Madrid
Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;105.0;1;0;3;1;100.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
Loft;Entire home/apt;4;1.0;1.0;4.0;Real Bed;60.0;2;20;1;11;78.0;9.0;10.0;10.0;8.0;8.0;moderate;Madrid
Apartment;Entire home/apt;6;2.0;3.0;5.0;Real Bed;130.0;4;20;2;54;95.0;9.0;10.0;10.0;10.0;9.0;strict;Barcelona
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;20.0;1;0;5;2;90.0;8.0;9.0;9.0;8.0;4.0;flexible;Madrid
House;Private room;1;1.0;1.0;2.0;Real Bed;30.0;1;30;7;0;;;;;;;moderate;Madrid
Bed & Breakfast;Private room;3;1.0;1.0;1.0;Real Bed;25.0;1;10;1;13;88.0;9.0;9.0;9.0;8.0;9.0;flexible;Madrid
Dorm;Private room;2;;1.0;;Real Bed;75.0;1;0;1;0;;;;;;;flexible;Madrid
Apartment;Private room;1;2.0;1.0;1.0;Real Bed;30.0;1;0;5;0;;;;;;;flexible;madrid
Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;80.0;2;10;3;2;100.0;9.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;52.0;1;10;1;126;87.0;9.0;9.0;9.0;9.0;9.0;flexible;Vienna
Apartment;Private room;1;2.0;1.0;1.0;Real Bed;43.0;1;0;7;0;;;;;;;strict;Madrid
Apartment;Private room;4;1.0;1.0;2.0;Real Bed;24.0;1;10;1;18;93.0;10.0;10.0;10.0;9.0;9.0;strict;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;50.0;1;0;2;44;95.0;10.0;10.0;10.0;10.0;9.0;flexible;Madrid
Apartment;Entire home/apt;3;2.0;2.0;1.0;Real Bed;74.0;1;0;7;0;;;;;;;moderate;Madrid
Apartment;Entire home/apt;5;1.0;2.0;3.0;Real Bed;100.0;4;15;2;12;90.0;10.0;10.0;10.0;10.0;9.0;flexible;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;25.0;1;8;2;33;98.0;10.0;10.0;10.0;9.0;10.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;80.0;2;15;1;54;94.0;10.0;10.0;10.0;10.0;9.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;88.0;2;11;5;3;80.0;7.0;9.0;9.0;9.0;8.0;moderate;Madrid
Apartment;Entire home/apt;4;2.0;2.0;2.0;Real Bed;110.0;1;0;3;17;98.0;10.0;10.0;10.0;10.0;10.0;flexible;Madrid
Condominium;Entire home/apt;4;1.0;0.0;1.0;Real Bed;82.0;2;15;2;5;100.0;10.0;10.0;10.0;10.0;10.0;flexible;Madrid
Apartment;Entire home/apt;3;1.0;2.0;2.0;Real Bed;52.0;2;5;1;2;100.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;0.0;2.0;Real Bed;65.0;2;10;2;116;96.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Entire home/apt;7;3.0;4.0;4.0;Real Bed;230.0;5;30;2;30;93.0;9.0;10.0;10.0;10.0;9.0;strict;Madrid
Apartment;Private room;2;1.0;2.0;1.0;Real Bed;39.0;1;0;5;10;80.0;9.0;9.0;9.0;9.0;8.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;0.0;3.0;Real Bed;60.0;2;10;2;0;;;;;;;strict;Madrid
Apartment;Entire home/apt;4;1.0;1.0;4.0;Real Bed;105.0;1;0;3;7;94.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
Bed & Breakfast;Private room;2;2.0;2.0;1.0;Real Bed;45.0;1;13;2;88;96.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;92.0;1;0;1;5;100.0;10.0;10.0;10.0;8.0;10.0;moderate;Genève
Apartment;Entire home/apt;6;2.0;2.0;4.0;Real Bed;125.0;3;10;2;2;100.0;9.0;10.0;10.0;10.0;8.0;strict;Madrid
Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;66.0;2;15;3;68;92.0;9.0;9.0;10.0;10.0;9.0;strict;Madrid
Apartment;Entire home/apt;3;1.0;2.0;2.0;Real Bed;55.0;1;20;3;1;80.0;10.0;6.0;6.0;10.0;8.0;moderate;Madrid
House;Entire home/apt;5;1.0;2.0;2.0;Real Bed;110.0;1;0;2;16;98.0;9.0;9.0;10.0;10.0;10.0;flexible;Madrid
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;18.0;1;0;2;7;100.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;55.0;2;10;3;67;96.0;10.0;10.0;10.0;10.0;10.0;flexible;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;55.0;1;0;1;0;;;;;;;flexible;Madrid
House;Entire home/apt;2;1.0;1.0;1.0;Real Bed;85.0;2;0;3;57;95.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;45.0;1;0;4;38;96.0;10.0;10.0;10.0;9.0;9.0;strict;Madrid
Apartment;Private room;3;2.0;1.0;2.0;Real Bed;25.0;1;5;1;189;91.0;9.0;10.0;10.0;10.0;9.0;flexible;Madrid
Apartment;Entire home/apt;3;1.0;0.0;1.0;Real Bed;58.0;2;10;3;14;100.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;250.0;2;10;3;81;96.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;30.0;1;0;2;0;;;;;;;moderate;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;60.0;1;0;1;4;90.0;10.0;9.0;10.0;10.0;9.0;flexible;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;70.0;1;0;2;87;91.0;9.0;10.0;10.0;10.0;9.0;moderate;Madrid
Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;70.0;1;0;1;3;73.0;9.0;10.0;10.0;8.0;9.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;2.0;2.0;Real Bed;130.0;1;0;1;9;91.0;9.0;10.0;10.0;10.0;9.0;moderate;Madrid
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;39.0;1;0;1;31;98.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;67.0;1;0;2;1;;;;;;;flexible;Madrid
Apartment;Private room;1;2.0;1.0;1.0;Real Bed;25.0;1;10;1;13;92.0;8.0;10.0;10.0;9.0;9.0;flexible;Madrid
Apartment;Private room;3;1.0;1.0;2.0;Real Bed;20.0;1;0;15;0;;;;;;;flexible;Madrid
House;Entire home/apt;6;1.0;3.0;3.0;Real Bed;59.0;4;10;2;5;84.0;10.0;8.0;10.0;10.0;8.0;strict;Madrid
Apartment;Entire home/apt;9;2.0;5.0;6.0;Real Bed;120.0;1;0;2;7;89.0;10.0;9.0;9.0;10.0;10.0;flexible;Madrid
Apartment;Private room;2;1.5;1.0;1.0;Real Bed;25.0;1;5;1;0;;;;;;;flexible;Madrid
Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;50.0;1;20;1;3;80.0;10.0;9.0;9.0;10.0;9.0;moderate;Madrid
Apartment;Entire home/apt;6;4.0;4.0;1.0;Real Bed;197.0;1;12;3;10;88.0;9.0;8.0;9.0;9.0;8.0;strict;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;26.0;1;10;1;21;94.0;9.0;10.0;10.0;10.0;9.0;strict;Madrid
Apartment;Shared room;1;1.0;1.0;1.0;Couch;20.0;1;0;1;1;;;;;;;flexible;Madrid
Apartment;Entire home/apt;7;2.5;4.0;6.0;Real Bed;159.0;1;0;6;4;100.0;9.0;10.0;10.0;10.0;10.0;moderate;Madrid
Bed & Breakfast;Private room;1;1.0;1.0;1.0;Real Bed;25.0;1;0;3;1;;;;;;;moderate;Madrid
House;Private room;2;2.0;1.0;1.0;Real Bed;35.0;1;0;1;48;91.0;9.0;10.0;10.0;9.0;9.0;flexible;Madrid
Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;299.0;1;0;4;0;;;;;;;strict;Barcelona
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;54.0;1;0;1;0;;;;;;;moderate;London
Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;58.0;1;0;4;3;93.0;9.0;7.0;10.0;9.0;10.0;moderate;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;80.0;2;0;5;16;96.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
House;Private room;2;1.0;1.0;1.0;Real Bed;48.0;1;0;4;0;;;;;;;flexible;London
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;21.0;1;12;3;11;98.0;10.0;10.0;10.0;9.0;10.0;moderate;Madrid
Apartment;Entire home/apt;5;1.0;2.0;3.0;Real Bed;85.0;2;10;2;102;92.0;9.0;10.0;10.0;10.0;9.0;strict;Madrid
Apartment;Entire home/apt;4;2.0;2.0;2.0;Real Bed;80.0;2;25;2;16;96.0;9.0;10.0;10.0;10.0;9.0;moderate;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;105.0;1;0;2;1;100.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;50.0;2;5;6;8;90.0;9.0;10.0;10.0;8.0;9.0;flexible;Paris
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;25.0;1;10;1;27;76.0;7.0;9.0;9.0;8.0;7.0;moderate;Madrid
House;Entire home/apt;6;2.0;4.0;8.0;Real Bed;260.0;1;0;1;1;100.0;8.0;10.0;10.0;10.0;8.0;strict;Cala Ratjada
Bed & Breakfast;Private room;1;1.0;1.0;1.0;Real Bed;20.0;1;0;2;1;100.0;10.0;10.0;10.0;10.0;10.0;flexible;Madrid
House;Private room;2;1.0;1.0;1.0;Real Bed;35.0;1;15;6;4;93.0;9.0;10.0;10.0;10.0;9.0;flexible;Madrid
Apartment;Entire home/apt;4;1.5;2.0;2.0;Real Bed;40.0;2;15;2;20;94.0;9.0;10.0;10.0;9.0;10.0;flexible;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;68.0;2;15;1;128;94.0;10.0;10.0;10.0;10.0;9.0;strict;Madrid
Apartment;Private room;2;1.0;1.0;2.0;Real Bed;65.0;1;0;1;0;;;;;;;flexible;Madrid
Bed & Breakfast;Private room;2;1.0;1.0;1.0;Real Bed;40.0;1;0;2;6;88.0;10.0;10.0;10.0;8.0;9.0;flexible;Madrid
Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;76.0;2;11;4;16;68.0;7.0;8.0;6.0;9.0;6.0;moderate;Madrid
Apartment;Entire home/apt;4;1.0;2.0;3.0;Real Bed;100.0;2;25;3;29;92.0;9.0;10.0;10.0;9.0;9.0;moderate;Barcelona
House;Entire home/apt;10;1.5;3.0;5.0;Real Bed;289.0;6;49;2;3;100.0;10.0;10.0;10.0;9.0;9.0;strict;Washington
Apartment;Entire home/apt;6;2.0;2.0;2.0;Real Bed;69.0;1;15;1;24;80.0;9.0;9.0;9.0;10.0;8.0;moderate;Madrid
Loft;Entire home/apt;2;1.0;0.0;1.0;Real Bed;50.0;2;20;2;48;92.0;9.0;9.0;9.0;9.0;9.0;moderate;Madrid
Apartment;Private room;1;2.0;1.0;1.0;Real Bed;25.0;1;0;2;23;97.0;10.0;10.0;10.0;10.0;10.0;flexible;Madrid
Apartment;Private room;2;1.0;1.0;2.0;Real Bed;15.0;1;20;1;5;100.0;9.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;85.0;2;10;2;13;86.0;8.0;10.0;10.0;10.0;9.0;flexible;Madrid
Apartment;Private room;2;1.0;1.0;1.0;Real Bed;25.0;1;15;1;59;90.0;9.0;9.0;9.0;10.0;9.0;moderate;Barcelona
Apartment;Entire home/apt;7;2.0;3.0;4.0;Real Bed;70.0;1;0;1;0;;;;;;;flexible;Madrid
Apartment;Private room;2;2.0;1.0;1.0;Real Bed;35.0;1;0;1;0;;;;;;;flexible;Madrid
Apartment;Private room;1;1.0;1.0;1.0;Real Bed;20.0;1;0;1;0;;;;;;;flexible;Madrid
Apartment;Entire home/apt;4;1.0;1.0;3.0;Real Bed;50.0;2;20;2;115;92.0;9.0;10.0;10.0;10.0;9.0;moderate;Madrid
Apartment;Private room;2;2.0;1.0;1.0;Real Bed;30.0;1;5;10;0;;;;;;;strict;Madrid
Apartment;Entire home/apt;4;1.0;2.0;3.0;Real Bed;66.0;1;0;1;0;;;;;;;flexible;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Pull-out Sofa;80.0;1;0;3;20;95.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;78.0;2;15;2;5;88.0;9.0;9.0;8.0;10.0;9.0;flexible;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;73.0;1;0;2;10;94.0;10.0;10.0;9.0;10.0;9.0;moderate;Madrid
Apartment;Entire home/apt;4;2.0;0.0;3.0;Real Bed;133.0;2;12;2;5;100.0;10.0;10.0;10.0;10.0;10.0;strict;Madrid
Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;82.0;2;15;1;14;100.0;10.0;10.0;10.0;10.0;10.0;moderate;Madrid
Condominium;Entire home/apt;4;1.0;1.0;2.0;Real Bed;59.0;2;10;3;4;90.0;9.0;9.0;10.0;9.0;8.0;moderate;Madrid
Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;55.0;2;5;1;27;92.0;10.0;10.0;10.0;10.0;9.0;strict;Madrid
